From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
ENSG00000170234	H0YC06	unreviewed	H0YC06_HUMAN	PWWP domain containing 2A	PWWP2A	Homo sapiens (Human)	69
ENSG00000170417	Q6ZP80	reviewed	TM182_HUMAN	Transmembrane protein 182	TMEM182 UNQ6974/PRO21957	Homo sapiens (Human)	229
ENSG00000170417	A0A1W2PQA2	unreviewed	A0A1W2PQA2_HUMAN	Transmembrane protein 182	TMEM182	Homo sapiens (Human)	100
ENSG00000170417	A0A1W2PS41	unreviewed	A0A1W2PS41_HUMAN	Transmembrane protein 182	TMEM182	Homo sapiens (Human)	168
ENSG00000170417	A0A494C0U9	unreviewed	A0A494C0U9_HUMAN	Transmembrane protein 182	TMEM182	Homo sapiens (Human)	87
ENSG00000170417	A0A494C149	unreviewed	A0A494C149_HUMAN	Transmembrane protein 182	TMEM182	Homo sapiens (Human)	162
ENSG00000170417	B8ZZ71	unreviewed	B8ZZ71_HUMAN	Transmembrane protein 182	TMEM182	Homo sapiens (Human)	186
ENSG00000170417	C9IYX5	unreviewed	C9IYX5_HUMAN	Transmembrane protein 182	TMEM182	Homo sapiens (Human)	80
ENSG00000170423	Q8N1N4	reviewed	K2C78_HUMAN	Keratin, type II cytoskeletal 78 (Cytokeratin-78) (CK-78) (Keratin-5b) (Keratin-78) (K78) (Type-II keratin Kb40)	KRT78 K5B KB40	Homo sapiens (Human)	520
ENSG00000170423	H0YI54	unreviewed	H0YI54_HUMAN	Keratin 78	KRT78	Homo sapiens (Human)	41
ENSG00000170454	O95678	reviewed	K2C75_HUMAN	Keratin, type II cytoskeletal 75 (Cytokeratin-75) (CK-75) (Keratin-6 hair follicle) (hK6hf) (Keratin-75) (K75) (Type II keratin-K6hf) (Type-II keratin Kb18)	KRT75 K6HF KB18	Homo sapiens (Human)	551
ENSG00000170477	P19013	reviewed	K2C4_HUMAN	Keratin, type II cytoskeletal 4 (Cytokeratin-4) (CK-4) (Keratin-4) (K4) (Type-II keratin Kb4)	KRT4 CYK4	Homo sapiens (Human)	520
ENSG00000170477	F8VX05	unreviewed	F8VX05_HUMAN	Keratin 4	KRT4	Homo sapiens (Human)	78
ENSG00000170477	F8VZR6	unreviewed	F8VZR6_HUMAN	Keratin 4	KRT4	Homo sapiens (Human)	86
ENSG00000170509	Q7Z5P4	reviewed	DHB13_HUMAN	17-beta-hydroxysteroid dehydrogenase 13 (17-beta-HSD 13) (EC 1.1.1.-) (EC 1.1.1.62) (Hepatic retinol/retinal dehydrogenase) (EC 1.1.1.105) (Short chain dehydrogenase/reductase family 16C member 3) (Short-chain dehydrogenase/reductase 9)	HSD17B13 SCDR9 SDR16C3 HMFN0376 UNQ497/PRO1014	Homo sapiens (Human)	300
ENSG00000170523	P78385	reviewed	KRT83_HUMAN	Keratin, type II cuticular Hb3 (Hair keratin K2.10) (Keratin-83) (K83) (Type II hair keratin Hb3) (Type-II keratin Kb23)	KRT83 KRTHB3	Homo sapiens (Human)	493
ENSG00000170579	O14490	reviewed	DLGP1_HUMAN	Disks large-associated protein 1 (DAP-1) (Guanylate kinase-associated protein) (hGKAP) (PSD-95/SAP90-binding protein 1) (SAP90/PSD-95-associated protein 1) (SAPAP1)	DLGAP1 DAP1 GKAP	Homo sapiens (Human)	977
ENSG00000170579	A0A0A0MTP4	unreviewed	A0A0A0MTP4_HUMAN	DLG associated protein 1	DLGAP1	Homo sapiens (Human)	699
ENSG00000170579	A0A9L9PY43	unreviewed	A0A9L9PY43_HUMAN	DLG associated protein 1	DLGAP1	Homo sapiens (Human)	673
ENSG00000170579	A8MXQ8	unreviewed	A8MXQ8_HUMAN	DLG associated protein 1 (Discs, large (Drosophila) homolog-associated protein 1, isoform CRA_e)	DLGAP1 hCG_38077	Homo sapiens (Human)	693
ENSG00000170579	A8MYR7	unreviewed	A8MYR7_HUMAN	DLG associated protein 1 (Discs, large (Drosophila) homolog-associated protein 1, isoform CRA_a)	DLGAP1 hCG_38077	Homo sapiens (Human)	667
ENSG00000170748	O75526	reviewed	RMXL2_HUMAN	RNA-binding motif protein, X-linked-like-2 (Testis-specific heterogeneous nuclear ribonucleoprotein G-T) (hnRNP G-T)	RBMXL2 HNRNPGT	Homo sapiens (Human)	392
ENSG00000170791	Q9BUK0	reviewed	CHCH7_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	Homo sapiens (Human)	85
ENSG00000170791	E5RFN2	unreviewed	E5RFN2_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	Homo sapiens (Human)	60
ENSG00000170791	E5RHM5	unreviewed	E5RHM5_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	Homo sapiens (Human)	46
ENSG00000170791	E5RII1	unreviewed	E5RII1_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	Homo sapiens (Human)	61
ENSG00000170791	E5RJ08	unreviewed	E5RJ08_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	Homo sapiens (Human)	44
ENSG00000170791	E5RJ15	unreviewed	E5RJ15_HUMAN	Coiled-coil-helix-coiled-coil-helix domain containing 7	CHCHD7	Homo sapiens (Human)	65
ENSG00000170791	J3KPV1	unreviewed	J3KPV1_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	Homo sapiens (Human)	94
ENSG00000170835	P19835	reviewed	CEL_HUMAN	Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (EC 3.1.1.6) (Bile salt-stimulated lipase) (BSSL) (Bucelipase) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase)	CEL BAL	Homo sapiens (Human)	753
ENSG00000170890	P04054	reviewed	PA21B_HUMAN	Phospholipase A2 (EC 3.1.1.4) (Group IB phospholipase A2) (Phosphatidylcholine 2-acylhydrolase 1B)	PLA2G1B PLA2 PLA2A PPLA2	Homo sapiens (Human)	148
ENSG00000170890	F8W062	unreviewed	F8W062_HUMAN	Phospholipase A2 (EC 3.1.1.4)	PLA2G1B	Homo sapiens (Human)	119
ENSG00000170890	Q9BS22	unreviewed	Q9BS22_HUMAN	Phospholipase A2 (EC 3.1.1.4)	PLA2G1B	Homo sapiens (Human)	70
ENSG00000170899	O15217	reviewed	GSTA4_HUMAN	Glutathione S-transferase A4 (EC 2.5.1.18) (GST class-alpha member 4) (Glutathione S-transferase A4-4)	GSTA4	Homo sapiens (Human)	222
ENSG00000170899	Q5JW88	unreviewed	Q5JW88_HUMAN	Glutathione S-transferase alpha 4	GSTA4	Homo sapiens (Human)	89
ENSG00000170921	Q9HCD6	reviewed	TANC2_HUMAN	Protein TANC2 (Tetratricopeptide repeat, ankyrin repeat and coiled-coil domain-containing protein 2)	TANC2 KIAA1148 KIAA1636	Homo sapiens (Human)	1990
ENSG00000170921	A0A8I5KXR5	unreviewed	A0A8I5KXR5_HUMAN	Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	TANC2	Homo sapiens (Human)	2074
ENSG00000170921	J3KRP9	unreviewed	J3KRP9_HUMAN	Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	TANC2	Homo sapiens (Human)	1254
ENSG00000170921	J3KTM5	unreviewed	J3KTM5_HUMAN	Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	TANC2	Homo sapiens (Human)	152
ENSG00000170921	J3QQY7	unreviewed	J3QQY7_HUMAN	Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	TANC2	Homo sapiens (Human)	111
ENSG00000170921	J3QRF0	unreviewed	J3QRF0_HUMAN	Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	TANC2	Homo sapiens (Human)	135
ENSG00000170962	Q9GZP0	reviewed	PDGFD_HUMAN	Platelet-derived growth factor D (PDGF-D) (Iris-expressed growth factor) (Spinal cord-derived growth factor B) (SCDGF-B) [Cleaved into: Platelet-derived growth factor D, latent form (PDGFD latent form); Platelet-derived growth factor D, receptor-binding form (PDGFD receptor-binding form)]	PDGFD IEGF SCDGFB MSTP036 UNQ1899/PRO4345	Homo sapiens (Human)	370
ENSG00000170962	H0YD37	unreviewed	H0YD37_HUMAN	Platelet derived growth factor D	PDGFD	Homo sapiens (Human)	206
ENSG00000171155	Q96EU7	reviewed	C1GLC_HUMAN	C1GALT1-specific chaperone 1 (C38H2-like protein 1) (C38H2-L1) (Core 1 beta1,3-galactosyltransferase 2) (C1Gal-T2) (C1GalT2) (Core 1 beta3-Gal-T2) (Core 1 beta3-galactosyltransferase-specific molecular chaperone)	C1GALT1C1 COSMC HSPC067 MSTP143 UNQ273/PRO310	Homo sapiens (Human)	318
ENSG00000171160	Q8NDC4	reviewed	MORN4_HUMAN	MORN repeat-containing protein 4 (Protein 44050) (Retinophilin)	MORN4 C10orf83	Homo sapiens (Human)	146
ENSG00000171160	G3V1L7	unreviewed	G3V1L7_HUMAN	MORN repeat-containing protein 4	MORN4 C10orf83 hCG_25157	Homo sapiens (Human)	66
ENSG00000171160	Q8WVZ3	unreviewed	Q8WVZ3_HUMAN	MORN repeat containing 4 (MORN4 protein)	MORN4	Homo sapiens (Human)	46
ENSG00000171195	Q8TAX7	reviewed	MUC7_HUMAN	Mucin-7 (MUC-7) (Apo-MG2) (Salivary mucin-7)	MUC7 MG2	Homo sapiens (Human)	377
ENSG00000171195	D6RHX1	unreviewed	D6RHX1_HUMAN	Mucin 7, secreted	MUC7	Homo sapiens (Human)	136
ENSG00000171234	P16662	reviewed	UD2B7_HUMAN	UDP-glucuronosyltransferase 2B7 (UDPGT 2B7) (UGT2B7) (EC 2.4.1.17) (3,4-catechol estrogen-specific UDPGT) (UDP-glucuronosyltransferase 2B9) (UDPGT 2B9) (UDPGTh-2)	UGT2B7 UGTB2B9	Homo sapiens (Human)	529
ENSG00000171234	A0A087X084	unreviewed	A0A087X084_HUMAN	UDP glucuronosyltransferase family 2 member B7	UGT2B7	Homo sapiens (Human)	335
ENSG00000171234	D6RH08	unreviewed	D6RH08_HUMAN	UDP-glucuronosyltransferase (EC 2.4.1.17)	UGT2B7	Homo sapiens (Human)	156
ENSG00000171234	E9PBP8	unreviewed	E9PBP8_HUMAN	UDP glucuronosyltransferase family 2 member B7	UGT2B7	Homo sapiens (Human)	369
ENSG00000171246	Q15818	reviewed	NPTX1_HUMAN	Neuronal pentraxin-1 (NP1) (Neuronal pentraxin I) (NP-I)	NPTX1	Homo sapiens (Human)	432
ENSG00000171246	A0A8Q3WL24	unreviewed	A0A8Q3WL24_HUMAN	Pentraxin family member	NPTX1	Homo sapiens (Human)	194
ENSG00000171357	Q96LR2	reviewed	LURA1_HUMAN	Leucine rich adaptor protein 1 (Leucine repeat adapter protein 35A)	LURAP1 C1orf190 LRAP35A LRP35A	Homo sapiens (Human)	239
ENSG00000171385	Q9UK17	reviewed	KCND3_HUMAN	Potassium voltage-gated channel subfamily D member 3 (Voltage-gated potassium channel subunit Kv4.3)	KCND3	Homo sapiens (Human)	655
ENSG00000171720	O15379	reviewed	HDAC3_HUMAN	Histone deacetylase 3 (HD3) (EC 3.5.1.98) (Protein deacetylase HDAC3) (EC 3.5.1.-) (Protein deacylase HDAC3) (EC 3.5.1.-) (RPD3-2) (SMAP45)	HDAC3	Homo sapiens (Human)	428
ENSG00000171720	E7ESJ6	unreviewed	E7ESJ6_HUMAN	Histone deacetylase 3 (EC 3.5.1.98)	HDAC3	Homo sapiens (Human)	218
ENSG00000171720	E7EW19	unreviewed	E7EW19_HUMAN	Histone deacetylase 3	HDAC3	Homo sapiens (Human)	53
ENSG00000171759	P00439	reviewed	PH4H_HUMAN	Phenylalanine-4-hydroxylase (PAH) (EC 1.14.16.1) (Phe-4-monooxygenase)	PAH	Homo sapiens (Human)	452
ENSG00000171759	A0A0U1RQI3	unreviewed	A0A0U1RQI3_HUMAN	phenylalanine 4-monooxygenase (EC 1.14.16.1)	PAH	Homo sapiens (Human)	149
ENSG00000171759	A0A0U1RQY4	unreviewed	A0A0U1RQY4_HUMAN	phenylalanine 4-monooxygenase (EC 1.14.16.1)	PAH	Homo sapiens (Human)	143
ENSG00000171759	F8W0A0	unreviewed	F8W0A0_HUMAN	phenylalanine 4-monooxygenase (EC 1.14.16.1)	PAH	Homo sapiens (Human)	136
ENSG00000171759	F8W1D4	unreviewed	F8W1D4_HUMAN	phenylalanine 4-monooxygenase (EC 1.14.16.1)	PAH	Homo sapiens (Human)	117
ENSG00000171759	J3KND8	unreviewed	J3KND8_HUMAN	phenylalanine 4-monooxygenase (EC 1.14.16.1) (Phe-4-monooxygenase)	PAH	Homo sapiens (Human)	447
ENSG00000171766	P50440	reviewed	GATM_HUMAN	Glycine amidinotransferase, mitochondrial (EC 2.1.4.1) (L-arginine:glycine amidinotransferase) (Transamidinase)	GATM AGAT	Homo sapiens (Human)	423
ENSG00000171766	A0A6Q8PF48	unreviewed	A0A6Q8PF48_HUMAN	Glycine amidinotransferase (EC 2.1.4.1) (L-arginine:glycine amidinotransferase)	GATM	Homo sapiens (Human)	157
ENSG00000171766	A0A6Q8PFC6	unreviewed	A0A6Q8PFC6_HUMAN	Glycine amidinotransferase (EC 2.1.4.1) (L-arginine:glycine amidinotransferase)	GATM	Homo sapiens (Human)	371
ENSG00000171766	A0A6Q8PGA2	unreviewed	A0A6Q8PGA2_HUMAN	Glycine amidinotransferase (EC 2.1.4.1) (L-arginine:glycine amidinotransferase)	GATM	Homo sapiens (Human)	404
ENSG00000171766	A0A6Q8PHC6	unreviewed	A0A6Q8PHC6_HUMAN	Glycine amidinotransferase (EC 2.1.4.1) (L-arginine:glycine amidinotransferase)	GATM	Homo sapiens (Human)	403
ENSG00000171766	H0YKW9	unreviewed	H0YKW9_HUMAN	Glycine amidinotransferase (EC 2.1.4.1) (L-arginine:glycine amidinotransferase)	GATM	Homo sapiens (Human)	96
ENSG00000171766	H0YL75	unreviewed	H0YL75_HUMAN	Glycine amidinotransferase	GATM	Homo sapiens (Human)	15
ENSG00000171766	H0YLC6	unreviewed	H0YLC6_HUMAN	Glycine amidinotransferase	GATM	Homo sapiens (Human)	32
ENSG00000171766	H0YMX4	unreviewed	H0YMX4_HUMAN	Glycine amidinotransferase (EC 2.1.4.1) (L-arginine:glycine amidinotransferase)	GATM	Homo sapiens (Human)	167
ENSG00000171766	H0YN43	unreviewed	H0YN43_HUMAN	Glycine amidinotransferase	GATM	Homo sapiens (Human)	31
ENSG00000171772	Q8N0S2	reviewed	SYCE1_HUMAN	Synaptonemal complex central element protein 1 (Cancer/testis antigen 76) (CT76)	SYCE1 C10orf94	Homo sapiens (Human)	351
ENSG00000171772	A0A0A0MT28	unreviewed	A0A0A0MT28_HUMAN	Shadow of prion protein	SYCE1	Homo sapiens (Human)	124
ENSG00000171772	A0A0B4J1R9	unreviewed	A0A0B4J1R9_HUMAN	Synaptonemal complex central element protein 1	SYCE1	Homo sapiens (Human)	318
ENSG00000171819	O43827	reviewed	ANGL7_HUMAN	Angiopoietin-related protein 7 (Angiopoietin-like factor) (Angiopoietin-like protein 7) (Cornea-derived transcript 6 protein)	ANGPTL7 CDT6 UNQ313/PRO356	Homo sapiens (Human)	346
ENSG00000171864	Q9UKY0	reviewed	PRND_HUMAN	Prion-like protein doppel (PrPLP) (Prion protein 2)	PRND DPL UNQ1830/PRO3443	Homo sapiens (Human)	176
ENSG00000171989	Q9BYZ2	reviewed	LDH6B_HUMAN	L-lactate dehydrogenase A-like 6B (EC 1.1.1.27)	LDHAL6B LDHAL6 LDHL	Homo sapiens (Human)	381
ENSG00000172016	Q06141	reviewed	REG3A_HUMAN	Regenerating islet-derived protein 3-alpha (REG-3-alpha) (Hepatointestinal pancreatic protein) (HIP/PAP) (Human proislet peptide) (HIP) (Pancreatitis-associated protein 1) (Regenerating islet-derived protein III-alpha) (Reg III-alpha) [Cleaved into: Regenerating islet-derived protein 3-alpha 16.5 kDa form; Regenerating islet-derived protein 3-alpha 15 kDa form]	REG3A HIP PAP PAP1	Homo sapiens (Human)	175
ENSG00000172016	A0A669KAZ1	unreviewed	A0A669KAZ1_HUMAN	Regenerating family member 3 alpha	REG3A	Homo sapiens (Human)	70
ENSG00000172179	P01236	reviewed	PRL_HUMAN	Prolactin (PRL)	PRL	Homo sapiens (Human)	227
ENSG00000172179	A0A494C0Z0	unreviewed	A0A494C0Z0_HUMAN	Prolactin	PRL	Homo sapiens (Human)	150
ENSG00000172179	A0A494C1P2	unreviewed	A0A494C1P2_HUMAN	Prolactin	PRL	Homo sapiens (Human)	167
ENSG00000172179	Q5I0G2	unreviewed	Q5I0G2_HUMAN	Prolactin	PRL GHA1	Homo sapiens (Human)	228
ENSG00000172322	Q5QGZ9	reviewed	CL12A_HUMAN	C-type lectin domain family 12 member A (C-type lectin-like molecule 1) (CLL-1) (Dendritic cell-associated lectin 2) (DCAL-2) (Myeloid inhibitory C-type lectin-like receptor) (MICL) (CD antigen CD371)	CLEC12A CLL1 DCAL2 MICL	Homo sapiens (Human)	265
ENSG00000172322	A8MVL9	unreviewed	A8MVL9_HUMAN	C-type lectin domain family 12 member A	CLEC12A	Homo sapiens (Human)	165
ENSG00000172345	Q9NSY2	reviewed	STAR5_HUMAN	StAR-related lipid transfer protein 5 (START domain-containing protein 5) (StARD5)	STARD5	Homo sapiens (Human)	213
ENSG00000172345	H0YLW4	unreviewed	H0YLW4_HUMAN	StAR related lipid transfer domain containing 5	STARD5	Homo sapiens (Human)	110
ENSG00000172346	Q9Y534	reviewed	CSDC2_HUMAN	Cold shock domain-containing protein C2 (RNA-binding protein PIPPin)	CSDC2 PIPPIN	Homo sapiens (Human)	153
ENSG00000172346	H7C4E7	unreviewed	H7C4E7_HUMAN	Cold shock domain containing C2	CSDC2	Homo sapiens (Human)	151
ENSG00000172382	Q9BQR3	reviewed	PRS27_HUMAN	Serine protease 27 (EC 3.4.21.-) (Marapsin) (Pancreasin)	PRSS27 MPN UNQ1884/PRO4327	Homo sapiens (Human)	290
ENSG00000172382	H3BSV0	unreviewed	H3BSV0_HUMAN	Serine protease 27	PRSS27	Homo sapiens (Human)	40
ENSG00000172399	Q9NPC6	reviewed	MYOZ2_HUMAN	Myozenin-2 (Calsarcin-1) (FATZ-related protein 2)	MYOZ2 C4orf5	Homo sapiens (Human)	264
ENSG00000172425	A6NLP5	reviewed	TTC36_HUMAN	Tetratricopeptide repeat protein 36 (TPR repeat protein 36) (HSP70-binding protein 21)	TTC36 HBP21	Homo sapiens (Human)	189
ENSG00000172425	E9PNF0	unreviewed	E9PNF0_HUMAN	Tetratricopeptide repeat domain 36	TTC36	Homo sapiens (Human)	48
ENSG00000172461	Q9Y231	reviewed	FUT9_HUMAN	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase 9 (EC 2.4.1.152) (Fucosyltransferase 9) (Fucosyltransferase IX) (Fuc-TIX) (FucT-IX) (Galactoside 3-L-fucosyltransferase)	FUT9	Homo sapiens (Human)	359
ENSG00000172482	P21549	reviewed	AGT1_HUMAN	Alanine--glyoxylate aminotransferase (AGT) (EC 2.6.1.44) (Serine--pyruvate aminotransferase) (SPT) (EC 2.6.1.51)	AGXT AGT1 SPAT	Homo sapiens (Human)	392
ENSG00000172497	Q8WYK0	reviewed	ACO12_HUMAN	Acetyl-coenzyme A thioesterase (EC 3.1.2.1) (Acyl-CoA thioester hydrolase 12) (Acyl-coenzyme A thioesterase 12) (Acyl-CoA thioesterase 12) (Cytoplasmic acetyl-CoA hydrolase 1) (CACH-1) (hCACH-1) (START domain-containing protein 15) (StARD15)	ACOT12 CACH CACH1 STARD15	Homo sapiens (Human)	555
ENSG00000172508	A5YM72	reviewed	CRNS1_HUMAN	Carnosine synthase 1 (EC 6.3.2.11) (ATP-grasp domain-containing protein 1)	CARNS1 ATPGD1 KIAA1394	Homo sapiens (Human)	827
ENSG00000172794	Q96AX2	reviewed	RAB37_HUMAN	Ras-related protein Rab-37	RAB37	Homo sapiens (Human)	223
ENSG00000172794	A0A9H3ZVF6	unreviewed	A0A9H3ZVF6_HUMAN	RAB37, member RAS oncogene family	RAB37	Homo sapiens (Human)	191
ENSG00000172794	A8MSP2	unreviewed	A8MSP2_HUMAN	RAB37, member RAS oncogene family (cDNA FLJ45130 fis, clone BRAWH3037428, highly similar to Homo sapiens RAB37, member RAS oncogene family (RAB37), transcript variant 3, mRNA)	RAB37 hCG_1986458	Homo sapiens (Human)	182
ENSG00000172794	A8MTC6	unreviewed	A8MTC6_HUMAN	RAB37, member RAS oncogene family	RAB37 hCG_1986458	Homo sapiens (Human)	189
ENSG00000172794	A8MZI4	unreviewed	A8MZI4_HUMAN	RAB37, member RAS oncogene family	RAB37	Homo sapiens (Human)	85
ENSG00000172794	B7Z3L0	unreviewed	B7Z3L0_HUMAN	RAB37, member RAS oncogene family (cDNA FLJ61124, highly similar to Ras-related protein Rab-37)	RAB37	Homo sapiens (Human)	196
ENSG00000172867	P35908	reviewed	K22E_HUMAN	Keratin, type II cytoskeletal 2 epidermal (Cytokeratin-2e) (CK-2e) (Epithelial keratin-2e) (Keratin-2 epidermis) (Keratin-2e) (K2e) (Type-II keratin Kb2)	KRT2 KRT2A KRT2E	Homo sapiens (Human)	639
ENSG00000172955	P28332	reviewed	ADH6_HUMAN	Alcohol dehydrogenase 6 (EC 1.1.1.1)	ADH6	Homo sapiens (Human)	368
ENSG00000172955	D6RDN5	unreviewed	D6RDN5_HUMAN	Alcohol dehydrogenase 6 (class V)	ADH6	Homo sapiens (Human)	58
ENSG00000172955	D6RH17	unreviewed	D6RH17_HUMAN	Alcohol dehydrogenase 6 (class V)	ADH6	Homo sapiens (Human)	257
ENSG00000172955	H0Y8U2	unreviewed	H0Y8U2_HUMAN	Alcohol dehydrogenase 6 (class V)	ADH6	Homo sapiens (Human)	68
ENSG00000172955	Q8IUN7	unreviewed	Q8IUN7_HUMAN	ADH6 protein (Alcohol dehydrogenase 6 (class V))	ADH6	Homo sapiens (Human)	295
ENSG00000173227	Q8IV01	reviewed	SYT12_HUMAN	Synaptotagmin-12 (Synaptotagmin XII) (SytXII)	SYT12	Homo sapiens (Human)	421
ENSG00000173227	E9PNM5	unreviewed	E9PNM5_HUMAN	Synaptotagmin 12	SYT12	Homo sapiens (Human)	98
ENSG00000173369	A0A0A0MSV6	unreviewed	A0A0A0MSV6_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	228
ENSG00000173369	A0A8Q3SI33	unreviewed	A0A8Q3SI33_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	248
ENSG00000173369	A0A8Q3SI50	unreviewed	A0A8Q3SI50_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	143
ENSG00000173369	A0A8Q3SI72	unreviewed	A0A8Q3SI72_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	164
ENSG00000173369	A0A8Q3WKR5	unreviewed	A0A8Q3WKR5_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	178
ENSG00000173369	A0A8Q3WLT6	unreviewed	A0A8Q3WLT6_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	151
ENSG00000173369	A0A8Q3WM25	unreviewed	A0A8Q3WM25_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	277
ENSG00000173369	D6R934	unreviewed	D6R934_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	251
ENSG00000173369	D6RGJ1	unreviewed	D6RGJ1_HUMAN	Complement C1q B chain	C1QB	Homo sapiens (Human)	153
ENSG00000173705	O60279	reviewed	SUSD5_HUMAN	Sushi domain-containing protein 5	SUSD5 KIAA0527	Homo sapiens (Human)	629
ENSG00000173705	H7C2K7	unreviewed	H7C2K7_HUMAN	Sushi domain containing 5	SUSD5	Homo sapiens (Human)	243
ENSG00000173786	P09543	reviewed	CN37_HUMAN	2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase) (EC 3.1.4.37)	CNP	Homo sapiens (Human)	421
ENSG00000173786	C9K0L8	unreviewed	C9K0L8_HUMAN	2',3'-cyclic nucleotide 3' phosphodiesterase	CNP	Homo sapiens (Human)	144
ENSG00000173786	K7EN66	unreviewed	K7EN66_HUMAN	2',3'-cyclic nucleotide 3' phosphodiesterase	CNP	Homo sapiens (Human)	120
ENSG00000173786	K7EQ27	unreviewed	K7EQ27_HUMAN	2',3'-cyclic nucleotide 3' phosphodiesterase	CNP	Homo sapiens (Human)	49
ENSG00000173786	K7ERC4	unreviewed	K7ERC4_HUMAN	2',3'-cyclic nucleotide 3' phosphodiesterase	CNP	Homo sapiens (Human)	164
ENSG00000173786	K7ERZ0	unreviewed	K7ERZ0_HUMAN	2',3'-cyclic nucleotide 3' phosphodiesterase	CNP	Homo sapiens (Human)	153
ENSG00000173908	Q7Z3Y7	reviewed	K1C28_HUMAN	Keratin, type I cytoskeletal 28 (Cytokeratin-28) (CK-28) (Keratin-25D) (K25D) (Keratin-28) (K28) (Type I inner root sheath-specific keratin-K25irs4)	KRT28 KRT25D	Homo sapiens (Human)	464
ENSG00000173991	O15273	reviewed	TELT_HUMAN	Telethonin (Titin cap protein)	TCAP	Homo sapiens (Human)	167
ENSG00000173991	J3KT40	unreviewed	J3KT40_HUMAN	Titin-cap	TCAP	Homo sapiens (Human)	143
ENSG00000174015	Q8NA61	reviewed	CBY2_HUMAN	Protein chibby homolog 2 (Spermatid-associated protein)	CBY2 SPERT	Homo sapiens (Human)	448
ENSG00000174015	E9PLB4	unreviewed	E9PLB4_HUMAN	Protein chibby homolog 2 (Spermatid-associated protein)	CBY2	Homo sapiens (Human)	160
ENSG00000174358	Q695T7	reviewed	S6A19_HUMAN	Sodium-dependent neutral amino acid transporter B(0)AT1 (Solute carrier family 6 member 19) (System B(0) neutral amino acid transporter AT1)	SLC6A19 B0AT1	Homo sapiens (Human)	634
ENSG00000174358	E9PD72	unreviewed	E9PD72_HUMAN	Transporter	SLC6A19	Homo sapiens (Human)	354
ENSG00000174469	Q9UHC6	reviewed	CNTP2_HUMAN	Contactin-associated protein-like 2 (Cell recognition molecule Caspr2)	CNTNAP2 CASPR2 KIAA0868	Homo sapiens (Human)	1331
ENSG00000174469	A0A0D9SES4	unreviewed	A0A0D9SES4_HUMAN	Contactin associated protein 2	CNTNAP2	Homo sapiens (Human)	119
ENSG00000174469	B7Z1Y6	unreviewed	B7Z1Y6_HUMAN	Contactin associated protein 2 (cDNA FLJ53861, highly similar to Contactin-associated protein-like 2)	CNTNAP2	Homo sapiens (Human)	390
ENSG00000174514	Q8N468	reviewed	MFD4A_HUMAN	Major facilitator superfamily domain-containing protein 4A (Major facilitator superfamily domain-containing protein 4)	MFSD4A MFSD4 UNQ3064/PRO9894	Homo sapiens (Human)	514
ENSG00000174514	A0A087WUK7	unreviewed	A0A087WUK7_HUMAN	Major facilitator superfamily domain containing 4A	MFSD4A	Homo sapiens (Human)	361
ENSG00000174514	A0A087WWW5	unreviewed	A0A087WWW5_HUMAN	Major facilitator superfamily domain containing 4A	MFSD4A	Homo sapiens (Human)	126
ENSG00000174514	A0A087WYZ8	unreviewed	A0A087WYZ8_HUMAN	Major facilitator superfamily domain containing 4A	MFSD4A	Homo sapiens (Human)	88
ENSG00000174514	A0A087X0S2	unreviewed	A0A087X0S2_HUMAN	Major facilitator superfamily domain containing 4A	MFSD4A	Homo sapiens (Human)	121
ENSG00000174514	B7Z8X0	unreviewed	B7Z8X0_HUMAN	Major facilitator superfamily domain-containing protein 4A	MFSD4A	Homo sapiens (Human)	459
ENSG00000174514	F5H391	unreviewed	F5H391_HUMAN	Major facilitator superfamily domain-containing protein 4A	MFSD4A	Homo sapiens (Human)	440
